antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str,rule
frozenset({'85099F'}),frozenset({'21930'}),0.04701627486437613,0.03374600083460843,0.010015301154541661,0.21301775147928995,6.31238505929355,1.0,0.008428689903728245,1.2277964350297081,0.8831014126080539,0.1415650806134487,0.18553273859619593,0.2549012912384084,85099F,21930,85099F → 21930
frozenset({'22355'}),frozenset({'21931'}),0.041952983725135624,0.05959104186952288,0.013353734872722215,0.3183023872679045,5.341446923597025,1.0,0.010853712863006246,1.379510417179727,0.848376745941865,0.15141955835962148,0.27510514777815065,0.2711960115611231,22355,21931,22355 → 21931
frozenset({'21931'}),frozenset({'22355'}),0.05959104186952288,0.041952983725135624,0.013353734872722215,0.22408963585434175,5.341446923597025,1.0,0.010853712863006246,1.234739295343417,0.8642886726030234,0.15141955835962148,0.19011243606540393,0.2711960115611231,21931,22355,21931 → 22355
frozenset({'22379'}),frozenset({'21931'}),0.037919042982334124,0.05959104186952288,0.010794269022117123,0.28466617754952306,4.7769961494013105,1.0,0.008534633744104613,1.31464349736599,0.8218262942344716,0.12447866538338145,0.23933750708569082,0.232902649932558,22379,21931,22379 → 21931
frozenset({'22383'}),frozenset({'21931'}),0.06320767839755181,0.05959104186952288,0.018333565169008206,0.29005281690140844,4.86738959081285,1.0,0.014566953759144359,1.324618197689054,0.8481613781965414,0.1754993342210386,0.24506548245780335,0.29885460639654926,22383,21931,22383 → 21931
frozenset({'21931'}),frozenset({'22383'}),0.05959104186952288,0.06320767839755181,0.018333565169008206,0.30765639589169,4.867389590812851,1.0,0.014566953759144359,1.3530742770549185,0.8448995085646878,0.1754993342210386,0.2609422727504766,0.29885460639654926,21931,22383,21931 → 22383
frozenset({'22384'}),frozenset({'21931'}),0.055807483655584925,0.05959104186952288,0.012129642509389344,0.21734795613160515,3.6473259958686026,1.0,0.008804016414236669,1.2015671146558835,0.76872727135111,0.11745689655172413,0.16775352137829622,0.2104480210163161,22384,21931,22384 → 21931
frozenset({'21931'}),frozenset({'22384'}),0.05959104186952288,0.055807483655584925,0.012129642509389344,0.20354808590102708,3.647325995868603,1.0,0.008804016414236669,1.185498458387888,0.7718201006533539,0.11745689655172413,0.1564729646634379,0.2104480210163161,21931,22384,21931 → 22384
frozenset({'22385'}),frozenset({'21931'}),0.032494088190290725,0.05959104186952288,0.016024481847266656,0.49315068493150677,8.275584206285252,1.0,0.014088125277407073,1.8554014579331033,0.9086896512062571,0.21068032187271393,0.4610330849292374,0.3810291239783584,22385,21931,22385 → 21931
frozenset({'21931'}),frozenset({'22385'}),0.05959104186952288,0.032494088190290725,0.016024481847266656,0.2689075630252101,8.275584206285252,1.0,0.014088125277407073,1.32337015523397,0.9348726444398426,0.21068032187271393,0.24435351965210272,0.3810291239783584,21931,22385,21931 → 22385
frozenset({'22386'}),frozenset({'21931'}),0.05911809709278064,0.05959104186952288,0.02303519265544582,0.3896470588235294,6.5386851211072665,1.0,0.01951228365634341,1.5407625566902574,0.900287326768313,0.24076766501890082,0.35097072832031967,0.38810084033613446,22386,21931,22386 → 21931
frozenset({'21931'}),frozenset({'22386'}),0.05959104186952288,0.05911809709278064,0.02303519265544582,0.38655462184873945,6.538685121107266,1.0,0.01951228365634341,1.5337663896706726,0.9007400938172454,0.24076766501890082,0.34801022715413776,0.38810084033613446,21931,22386,21931 → 22386
frozenset({'21931'}),frozenset({'22411'}),0.05959104186952288,0.05692029489497844,0.022951731812491306,0.3851540616246499,6.766550706304027,1.0,0.019559792136179057,1.5338471741343631,0.9062166079933734,0.24531668153434433,0.3480445660667878,0.3941899340381314,21931,22411,21931 → 22411
frozenset({'22411'}),frozenset({'21931'}),0.05692029489497844,0.05959104186952288,0.022951731812491306,0.4032258064516129,6.766550706304026,1.0,0.019559792136179057,1.5758204163267453,0.9036502551697689,0.24531668153434433,0.3654099225779731,0.3941899340381314,22411,21931,22411 → 21931
frozenset({'85099B'}),frozenset({'21931'}),0.10307414104882459,0.05959104186952288,0.03302267352900264,0.3203778677462888,5.376275656461415,1.0,0.02688037807409703,1.3837232684167662,0.9075417153572303,0.25472103004291846,0.27731214555336364,0.43726643153887734,85099B,21931,85099B → 21931
frozenset({'21931'}),frozenset({'85099B'}),0.05959104186952288,0.10307414104882459,0.03302267352900264,0.554154995331466,5.376275656461416,1.0,0.02688037807409703,2.011743654317715,0.8655783481678284,0.25472103004291846,0.5029187750368965,0.43726643153887734,21931,85099B,21931 → 85099B
frozenset({'85099C'}),frozenset({'21931'}),0.048240367227709,0.05959104186952288,0.01978021978021978,0.4100346020761246,6.8808094171924825,1.0,0.016905526036952213,1.5940069730188144,0.8979875079042235,0.22464454976303316,0.3726501722221785,0.37098368759268413,85099C,21931,85099C → 21931
frozenset({'21931'}),frozenset({'85099C'}),0.05959104186952288,0.048240367227709,0.01978021978021978,0.3319327731092437,6.8808094171924825,1.0,0.016905526036952213,1.4246464943383979,0.9088261584152707,0.22464454976303316,0.29807148371610775,0.37098368759268413,21931,85099C,21931 → 85099C
frozenset({'85099F'}),frozenset({'21931'}),0.04701627486437613,0.05959104186952288,0.01805536235915983,0.3840236686390533,6.444318753142284,1.0,0.015253613555167795,1.5266965794817544,0.8865047087476573,0.20389569588438583,0.3449909998884943,0.34350576522522225,85099F,21931,85099F → 21931
frozenset({'21931'}),frozenset({'85099F'}),0.05959104186952288,0.04701627486437613,0.01805536235915983,0.30298786181139126,6.444318753142284,1.0,0.015253613555167795,1.3672412185134002,0.8983586900023963,0.20389569588438583,0.2686001661891828,0.34350576522522225,21931,85099F,21931 → 85099F
frozenset({'21936'}),frozenset({'85099B'}),0.02656836834052024,0.10307414104882459,0.010627347336208095,0.39999999999999997,3.8807017543859645,1.0,0.007888835590440187,1.494876431585292,0.7625750214346957,0.08929406264609631,0.3310483870967742,0.25155195681511466,21936,85099B,21936 → 85099B
frozenset({'21977'}),frozenset({'21975'}),0.04988176380581444,0.03318959521491167,0.01424398386423703,0.28555493586168434,8.60374867522904,1.0,0.012588428314916217,1.3532326743010643,0.9301701195208187,0.2069523039611965,0.261028780201089,0.3573625475620241,21977,21975,21977 → 21975
frozenset({'21975'}),frozenset({'21977'}),0.03318959521491167,0.04988176380581444,0.01424398386423703,0.42917015926236385,8.60374867522904,1.0,0.012588428314916217,1.6644508895442929,0.9141105525401416,0.2069523039611965,0.3992012583358418,0.3573625475620241,21975,21977,21975 → 21977
frozenset({'22417'}),frozenset({'21975'}),0.02884963138127695,0.03318959521491167,0.011767978856586451,0.40790742526518803,12.290219950676601,1.0,0.010810471268942455,1.632870341632144,0.9459240513598595,0.23408965135583842,0.38758150325613444,0.38123787021851185,22417,21975,22417 → 21975
frozenset({'21975'}),frozenset({'22417'}),0.03318959521491167,0.02884963138127695,0.011767978856586451,0.35456831517183574,12.290219950676601,1.0,0.010810471268942455,1.5046524542365411,0.9501702573915164,0.23408965135583842,0.3353946971711824,0.38123787021851185,21975,22417,21975 → 22417
frozenset({'84991'}),frozenset({'21975'}),0.054527750730282376,0.03318959521491167,0.016886910557796633,0.3096938775510204,9.331053167285356,1.0,0.015077156583078958,1.4005531362740378,0.944322756987226,0.2384131971720346,0.28599638664167326,0.40924760935388405,84991,21975,84991 → 21975
frozenset({'21975'}),frozenset({'84991'}),0.03318959521491167,0.054527750730282376,0.016886910557796633,0.5088013411567477,9.331053167285354,1.0,0.015077156583078958,1.9248266098613875,0.9234809189747605,0.2384131971720346,0.4804726852399381,0.40924760935388405,21975,84991,21975 → 84991
frozenset({'84992'}),frozenset({'21975'}),0.036361107247183194,0.03318959521491167,0.012686048129086103,0.34889058913542464,10.512047130320905,1.0,0.011479237697986103,1.484866273859119,0.9390146634413276,0.22309197651663407,0.32653868054997814,0.3655601311142337,84992,21975,84992 → 21975
frozenset({'21975'}),frozenset({'84992'}),0.03318959521491167,0.036361107247183194,0.012686048129086103,0.3822296730930428,10.512047130320905,1.0,0.011479237697986103,1.5598659417287795,0.9359343321903979,0.22309197651663407,0.3589192678367522,0.3655601311142337,21975,84992,21975 → 84992
frozenset({'21977'}),frozenset({'21976'}),0.04988176380581444,0.023508137432188065,0.010905550146056476,0.21862799776910208,9.300098674331803,1.0,0.009732922787149446,1.2497144251135524,0.9393296803964031,0.1745325022261799,0.19981719030798786,0.3412666616064446,21977,21976,21977 → 21976
frozenset({'21976'}),frozenset({'21977'}),0.023508137432188065,0.04988176380581444,0.010905550146056476,0.46390532544378704,9.300098674331805,1.0,0.009732922787149446,1.7722956061458872,0.9139597505668934,0.1745325022261799,0.43576004108330185,0.3412666616064446,21976,21977,21976 → 21977
frozenset({'21976'}),frozenset({'84991'}),0.023508137432188065,0.054527750730282376,0.010877729865071637,0.46272189349112425,8.48598901098901,1.0,0.009595884007036065,1.759744604918307,0.9033958510940608,0.1619718309859155,0.43173572051017983,0.3311058447047458,21976,84991,21976 → 84991
frozenset({'21977'}),frozenset({'22417'}),0.04988176380581444,0.02884963138127695,0.011072471831965502,0.22197434467373117,7.694183046574028,1.0,0.009633401333519833,1.248224093859047,0.9157088587703097,0.16365131578947364,0.19886180300496353,0.3028868830408193,21977,22417,21977 → 22417
frozenset({'22417'}),frozenset({'21977'}),0.02884963138127695,0.04988176380581444,0.011072471831965502,0.3837994214079074,7.694183046574028,1.0,0.009633401333519833,1.5418976696922855,0.8958774190650743,0.16365131578947364,0.3514485301741401,0.3028868830408193,22417,21977,22417 → 21977
frozenset({'21977'}),frozenset({'22423'}),0.04988176380581444,0.10246209486715815,0.010516066212268744,0.21081985499163414,2.0575399640712164,1.0,0.005405076197056208,1.1373042147725692,0.540967101944497,0.07414672420557081,0.12072778152855648,0.15672678875022922,21977,22423,21977 → 22423
frozenset({'21977'}),frozenset({'84991'}),0.04988176380581444,0.054527750730282376,0.02289609125052163,0.4590072504182934,8.417865110349773,1.0,0.02017615086773136,1.7476615906604163,0.9274688142809204,0.28088737201365194,0.42780684467516716,0.43945260480098347,21977,84991,21977 → 84991
frozenset({'84991'}),frozenset({'21977'}),0.054527750730282376,0.04988176380581444,0.02289609125052163,0.4198979591836735,8.417865110349775,1.0,0.02017615086773136,1.6378467396135479,0.9320263335389728,0.28088737201365194,0.38944226232305995,0.43945260480098347,84991,21977,84991 → 21977
frozenset({'84992'}),frozenset({'21977'}),0.036361107247183194,0.04988176380581444,0.01477256920294895,0.406273909716909,8.144738251407862,1.0,0.01295881303952707,1.6002635756518049,0.9103216490733482,0.20669521214480344,0.3751029422808121,0.3512128053882928,84992,21977,84992 → 21977
frozenset({'21977'}),frozenset({'84992'}),0.04988176380581444,0.036361107247183194,0.01477256920294895,0.29615170105967653,8.14473825140786,1.0,0.01295881303952707,1.3691002652185424,0.9232759803409064,0.20669521214480344,0.26959330488452204,0.3512128053882928,21977,84992,21977 → 84992
frozenset({'22083'}),frozenset({'22090'}),0.0347475309500626,0.04378912227013493,0.010349144526359716,0.29783827061649315,6.801649706041834,1.0,0.008827580645002126,1.3618100185685307,0.8836826345449631,0.15177478580171355,0.2656831816737903,0.26708940214433297,22083,22090,22083 → 22090
frozenset({'22090'}),frozenset({'22083'}),0.04378912227013493,0.0347475309500626,0.010349144526359716,0.23634053367217278,6.801649706041834,1.0,0.008827580645002126,1.2639828504863573,0.8920384244907638,0.15177478580171355,0.2088500254451882,0.26708940214433297,22090,22083,22090 → 22083
frozenset({'22910'}),frozenset({'22086'}),0.03591598275142579,0.050215607177632494,0.01991932118514397,0.5546088303640588,11.044550918247143,1.0,0.018115778303899748,2.13247243675422,0.9433385441973372,0.3008403361344538,0.5310607617878177,0.4756423653205336,22910,22086,22910 → 22086
frozenset({'22086'}),frozenset({'22910'}),0.050215607177632494,0.03591598275142579,0.01991932118514397,0.39667590027700833,11.044550918247145,1.0,0.018115778303899748,1.5979537659629721,0.9575411221621127,0.3008403361344538,0.3741996662854812,0.4756423653205336,22086,22910,22086 → 22910
frozenset({'22090'}),frozenset({'47566'}),0.04378912227013493,0.0692168590902768,0.010488245931283906,0.2395171537484117,3.4603874965782393,1.0,0.007457300425425075,1.2239370624827939,0.743575543721818,0.1023066485753053,0.18296452435922705,0.19552224246906116,22090,47566,22090 → 47566
frozenset({'22112'}),frozenset({'22111'}),0.04417860620392266,0.04359438030324106,0.015217693698706358,0.34445843828715367,7.90144133007769,1.0,0.013291754738585428,1.4589549702963047,0.9138117408888572,0.209739263803681,0.3145778859803286,0.34676655162602743,22112,22111,22112 → 22111
frozenset({'22111'}),frozenset({'22112'}),0.04359438030324106,0.04417860620392266,0.015217693698706358,0.34907466496490114,7.90144133007769,1.0,0.013291754738585428,1.4684040432141698,0.9132535337052319,0.209739263803681,0.31898852729177085,0.34676655162602743,22111,22112,22111 → 22112
frozenset({'22111'}),frozenset({'22114'}),0.04359438030324106,0.03942133815551537,0.011601057170677423,0.26611359285258457,6.750496185664186,1.0,0.009882508363063218,1.308892837487224,0.890691902816103,0.1624464355278535,0.23599551364359803,0.28019864540300365,22111,22114,22111 → 22114
frozenset({'22114'}),frozenset({'22111'}),0.03942133815551537,0.04359438030324106,0.011601057170677423,0.2942836979534227,6.750496185664186,1.0,0.009882508363063218,1.3552267631103074,0.8868224697350553,0.1624464355278535,0.2621161068978934,0.28019864540300365,22114,22111,22114 → 22111
frozenset({'22112'}),frozenset({'22114'}),0.04417860620392266,0.03942133815551537,0.01908471275559883,0.43198992443324935,10.958276523467289,1.0,0.017343132981194647,1.6911296175266535,0.9507474722411763,0.29581716257007323,0.408679269976632,0.4580556538186007,22112,22114,22112 → 22114
frozenset({'22114'}),frozenset({'22112'}),0.03942133815551537,0.04417860620392266,0.01908471275559883,0.484121383203952,10.958276523467289,1.0,0.017343132981194647,1.8528028933092222,0.9460388931820578,0.29581716257007323,0.4602771813390591,0.4580556538186007,22114,22112,22114 → 22112
frozenset({'22112'}),frozenset({'22835'}),0.04417860620392266,0.02517735429127834,0.015328974822645709,0.3469773299748111,13.781326106016117,1.0,0.014216674402154681,1.492785305096866,0.9703047540696711,0.2837281153450052,0.33011130496417196,0.477908554490168,22112,22835,22112 → 22835
frozenset({'22835'}),frozenset({'22112'}),0.02517735429127834,0.04417860620392266,0.015328974822645709,0.6088397790055249,13.781326106016117,1.0,0.014216674402154681,2.4435546931792373,0.9513915649421144,0.2837281153450052,0.5907601320357887,0.477908554490168,22835,22112,22835 → 22112
frozenset({'22835'}),frozenset({'22114'}),0.02517735429127834,0.03942133815551537,0.01043260536931423,0.4143646408839779,10.511176440772466,1.0,0.00944008037193653,1.6402333754136953,0.9282336377473364,0.19260400616332818,0.3903306596551954,0.3395041270757222,22835,22114,22835 → 22114
frozenset({'22114'}),frozenset({'22835'}),0.03942133815551537,0.02517735429127834,0.01043260536931423,0.26464361326746644,10.511176440772466,1.0,0.00944008037193653,1.325646534519442,0.9419979919678715,0.19260400616332818,0.2456511038498596,0.3395041270757222,22114,22835,22114 → 22835
frozenset({'22139'}),frozenset({'22138'}),0.05461121157323689,0.050020865210738626,0.013019891500904159,0.23841059602649006,4.766222955601883,1.0,0.010288191447804147,1.247363907418943,0.8358362924162465,0.14211964773762525,0.19830933534928943,0.2493499031300415,22139,22138,22139 → 22138
frozenset({'22138'}),frozenset({'22139'}),0.050020865210738626,0.05461121157323689,0.013019891500904159,0.2602892102335929,4.766222955601884,1.0,0.010288191447804147,1.2780519109709174,0.8317974899372972,0.14211964773762525,0.21755916843759923,0.2493499031300415,22138,22139,22138 → 22139
frozenset({'22617'}),frozenset({'22138'}),0.02509389344832383,0.050020865210738626,0.01505077201279733,0.5997782705099778,11.99056169826538,1.0,0.013795553751006086,2.3736320763986525,0.9401942045006971,0.2505789717461788,0.5787047158895701,0.45033407407590104,22617,22138,22617 → 22138
frozenset({'22138'}),frozenset({'22617'}),0.050020865210738626,0.02509389344832383,0.01505077201279733,0.3008898776418243,11.990561698265381,1.0,0.013795553751006086,1.3944957673666778,0.9648644246439784,0.2505789717461788,0.2828949191517671,0.45033407407590104,22138,22617,22138 → 22617
frozenset({'22147'}),frozenset({'22149'}),0.029600778967867575,0.03558213937960773,0.012101822228404507,0.40883458646616544,11.489882103617136,1.0,0.011048563185424881,1.6313841076313154,0.9408157851638098,0.22798742138364783,0.3870235738339098,0.37447202349109676,22147,22149,22147 → 22149
frozenset({'22149'}),frozenset({'22147'}),0.03558213937960773,0.029600778967867575,0.012101822228404507,0.34010946051602814,11.489882103617134,1.0,0.011048563185424881,1.470545738981158,0.9466507645040919,0.22798742138364783,0.31998034913702683,0.37447202349109676,22149,22147,22149 → 22147
frozenset({'22178'}),frozenset({'85123A'}),0.044512449575740715,0.14129920712199193,0.012268743914313535,0.275625,1.9506478883638514,1.0,0.005979170082203726,1.1854368150170949,0.5100535482791166,0.07069573581276051,0.15642910079051386,0.18122655788541053,22178,85123A,22178 → 85123A
frozenset({'22189'}),frozenset({'85123A'}),0.03332869661983586,0.14129920712199193,0.01424398386423703,0.4273789649415693,3.024638097031839,1.0,0.009534665457444809,1.4995970114691746,0.6924607475105764,0.08881179531656548,0.333154179188256,0.2640931052311706,22189,85123A,22189 → 85123A
frozenset({'22197'}),frozenset({'85099B'}),0.05686465433300876,0.10307414104882459,0.012268743914313535,0.21575342465753428,2.0931867339581833,1.0,0.006407468512900335,1.14367838783294,0.5537482389197678,0.0830821401657875,0.1256283141847106,0.16739088236925298,22197,85099B,22197 → 85099B
frozenset({'22219'}),frozenset({'85123A'}),0.0265405480595354,0.14129920712199193,0.01018222284045069,0.3836477987421384,2.715144738292216,1.0,0.006432064443055215,1.3931982251796253,0.6489181527240495,0.06458443620963474,0.2822270500157508,0.22785461407868882,22219,85123A,22219 → 85123A
frozenset({'22273'}),frozenset({'22271'}),0.02058700792878008,0.019863680623174295,0.010098761997496175,0.4905405405405406,24.695349761526234,1.0,0.00968982824701213,1.9238750035513288,0.9796751259740762,0.3327222731439047,0.48021571143963365,0.49947195094253916,22273,22271,22273 → 22271
frozenset({'22271'}),frozenset({'22273'}),0.019863680623174295,0.02058700792878008,0.010098761997496175,0.5084033613445378,24.69534976152623,1.0,0.00968982824701213,1.9923101889995753,0.9789521390229445,0.3327222731439047,0.49807012707085385,0.49947195094253916,22271,22273,22271 → 22273
frozenset({'22301'}),frozenset({'22300'}),0.015634997913478926,0.01313117262484351,0.010015301154541661,0.6405693950177936,48.78234513541228,1.0,0.0098099952979507,2.7456449553704854,0.9950585183719739,0.5341246290801188,0.6357868492632309,0.7016406297122867,22301,22300,22301 → 22300
frozenset({'22300'}),frozenset({'22301'}),0.01313117262484351,0.015634997913478926,0.010015301154541661,0.7627118644067797,48.78234513541228,1.0,0.0098099952979507,4.148395365936055,0.9925339146831548,0.5341246290801188,0.7589429377413361,0.7016406297122867,22300,22301,22300 → 22301
frozenset({'22328'}),frozenset({'22326'}),0.030602309083321743,0.03588816247044095,0.015106412574767004,0.4936363636363636,13.754852008456659,1.0,0.014008151934414103,1.903991061548501,0.9565716840720825,0.29399025446670274,0.47478745032200514,0.45728329809725154,22328,22326,22328 → 22326
frozenset({'22326'}),frozenset({'22328'}),0.03588816247044095,0.030602309083321743,0.015106412574767004,0.4209302325581395,13.754852008456657,1.0,0.014008151934414103,1.6740602694545044,0.9618161977057196,0.29399025446670274,0.40264994143499283,0.45728329809725154,22326,22328,22326 → 22328
frozenset({'22356'}),frozenset({'22355'}),0.03777994157740993,0.041952983725135624,0.018500486854917234,0.4896907216494846,11.672369356558836,1.0,0.016915505580783582,1.8773850621951889,0.9502271160597305,0.3021353930031804,0.4673442224842676,0.4653360770051136,22356,22355,22356 → 22355
frozenset({'22355'}),frozenset({'22356'}),0.041952983725135624,0.03777994157740993,0.018500486854917234,0.44098143236074266,11.672369356558834,1.0,0.016915505580783582,1.7212667237262937,0.9543660964415571,0.3021353930031804,0.41903251470803754,0.4653360770051136,22355,22356,22355 → 22356
frozenset({'22355'}),frozenset({'22382'}),0.041952983725135624,0.0574767005146752,0.01015440255946585,0.24204244031830238,4.211140134192342,1.0,0.007743083478199187,1.243504055663928,0.7959260925549574,0.11374259894047989,0.19582087774849846,0.2093561669161696,22355,22382,22355 → 22382
frozenset({'22383'}),frozenset({'22355'}),0.06320767839755181,0.041952983725135624,0.014522186674085408,0.22975352112676056,5.476452464788732,1.0,0.01187043597096931,1.2438187548437094,0.8725520281663186,0.16022099447513813,0.19602434349395734,0.2879536836403034,22383,22355,22383 → 22355
frozenset({'22355'}),frozenset({'22383'}),0.041952983725135624,0.06320767839755181,0.014522186674085408,0.34615384615384615,5.476452464788732,1.0,0.01187043597096931,1.4327411977449207,0.853194077429638,0.16022099447513813,0.30203724051911024,0.2879536836403034,22355,22383,22355 → 22383
frozenset({'22355'}),frozenset({'85099B'}),0.041952983725135624,0.10307414104882459,0.012296564195298372,0.29310344827586204,2.8436176648517844,1.0,0.0079722964333947,1.2688219468089799,0.6767259565207737,0.09264305177111717,0.21186735261401554,0.20620084694494856,22355,85099B,22355 → 85099B
frozenset({'22356'}),frozenset({'22383'}),0.03777994157740993,0.06320767839755181,0.010766448741132285,0.2849779086892489,4.508596359082329,1.0,0.008378466344029062,1.3101585713039388,0.8087562435707759,0.11933395004625345,0.23673361232545514,0.2276562078657512,22356,22383,22356 → 22383
frozenset({'22356'}),frozenset({'22384'}),0.03777994157740993,0.055807483655584925,0.010905550146056476,0.288659793814433,5.172420881684842,1.0,0.008797146673966218,1.3273431026870763,0.8383393430231838,0.1318977119784657,0.2466152888611861,0.24203677626913078,22356,22384,22356 → 22384
frozenset({'22356'}),frozenset({'85099B'}),0.03777994157740993,0.10307414104882459,0.012018361385449993,0.3181148748159058,3.086272381985893,1.0,0.008124226358483689,1.3153621128031276,0.7025259169308957,0.09328438782120492,0.2397530761556369,0.2173570325496533,22356,85099B,22356 → 85099B
frozenset({'22367'}),frozenset({'47591D'}),0.03010154402559466,0.02979552093476144,0.011434135484768395,0.3798521256931608,12.748631800224711,1.0,0.010537244299585146,1.5644727963466292,0.9501615395067784,0.2359357060849598,0.3608070384252069,0.3818028135468605,22367,47591D,22367 → 47591D
frozenset({'47591D'}),frozenset({'22367'}),0.02979552093476144,0.03010154402559466,0.011434135484768395,0.3837535014005602,12.74863180022471,1.0,0.010537244299585146,1.5738806762857396,0.9498618383846079,0.2359357060849598,0.3646278176818729,0.3818028135468605,47591D,22367,47591D → 22367
frozenset({'22381'}),frozenset({'22379'}),0.0273473362080957,0.037919042982334124,0.015106412574767004,0.5523906408952187,14.567631391767158,1.0,0.01406942775763988,2.149376319882649,0.9575408522992024,0.30116472545757067,0.5347487590937088,0.47538827716074217,22381,22379,22381 → 22379
frozenset({'22379'}),frozenset({'22381'}),0.037919042982334124,0.0273473362080957,0.015106412574767004,0.39838591342626556,14.567631391767158,1.0,0.01406942775763988,1.6167385131077627,0.9680626706981873,0.30116472545757067,0.3814707870861826,0.47538827716074217,22379,22381,22379 → 22381
frozenset({'22379'}),frozenset({'22386'}),0.037919042982334124,0.05911809709278064,0.01151759632772291,0.3037417461482025,5.1378809719045355,1.0,0.009275894663027959,1.3513403937434563,0.8371096269959213,0.13467794404684447,0.2599939995652613,0.2492826377799836,22379,22386,22379 → 22386
frozenset({'22379'}),frozenset({'85099B'}),0.037919042982334124,0.10307414104882459,0.016859090276811796,0.4446074834922964,4.313472603004209,1.0,0.012950617492014246,1.6149404831577967,0.7984444777830394,0.13581353653070372,0.38078213381298365,0.3040851182643668,22379,85099B,22379 → 85099B
frozenset({'22381'}),frozenset({'22386'}),0.0273473362080957,0.05911809709278064,0.010321324245374878,0.37741607324516785,6.384103883669439,1.0,0.008704601768195762,1.5112531218264653,0.8670730840461212,0.13554987212276215,0.33829747938490706,0.27600215426964275,22381,22386,22381 → 22386
frozenset({'22381'}),frozenset({'85099B'}),0.0273473362080957,0.10307414104882459,0.011489776046738072,0.4201424211597152,4.076118577216184,1.0,0.008670972857115187,1.5468037181561498,0.7758870128522797,0.09660818713450292,0.35350556230105346,0.2658067031574554,22381,85099B,22381 → 85099B
frozenset({'22383'}),frozenset({'22382'}),0.06320767839755181,0.0574767005146752,0.027180414522186676,0.43001760563380287,7.48159866142645,1.0,0.023547445720702685,1.6536007231124772,0.9247927285241789,0.29068729544778343,0.39525909367180395,0.4514560438624,22383,22382,22383 → 22382
frozenset({'22382'}),frozenset({'22383'}),0.0574767005146752,0.06320767839755181,0.027180414522186676,0.47289448209099716,7.48159866142645,1.0,0.023547445720702685,1.7772386927737909,0.9191695607188725,0.29068729544778343,0.43732937839696173,0.4514560438624,22382,22383,22382 → 22383
frozenset({'22384'}),frozenset({'22382'}),0.055807483655584925,0.0574767005146752,0.022562247878703576,0.40428713858424725,7.033930879192046,1.0,0.01935461785415389,1.5821771872531896,0.9085350379655907,0.24869671879791475,0.3679595382511517,0.3984165605796357,22384,22382,22384 → 22382
frozenset({'22382'}),frozenset({'22384'}),0.0574767005146752,0.055807483655584925,0.022562247878703576,0.3925459825750242,7.033930879192046,1.0,0.01935461785415389,1.554344014954232,0.910144061321591,0.24869671879791475,0.3566417791820397,0.3984165605796357,22382,22384,22382 → 22384
frozenset({'22662'}),frozenset({'22382'}),0.025817220753929615,0.0574767005146752,0.014522186674085408,0.5625,9.786574298160698,1.0,0.013038298008690538,2.1543389702521707,0.9216126770171947,0.2111650485436893,0.5358204935210602,0.4075810745401742,22662,22382,22662 → 22382
frozenset({'22382'}),frozenset({'22662'}),0.0574767005146752,0.025817220753929615,0.014522186674085408,0.2526621490803485,9.786574298160698,1.0,0.013038298008690538,1.3035373198979154,0.9525697662596626,0.2111650485436893,0.23285663959485756,0.4075810745401742,22382,22662,22382 → 22662
frozenset({'23206'}),frozenset({'22382'}),0.026735290026429267,0.0574767005146752,0.010098761997496175,0.3777315296566077,6.571906986208502,1.0,0.008562105739474118,1.514657008035781,0.871126997686152,0.13626126126126129,0.3397845223739415,0.27671668447980435,23206,22382,23206 → 22382
frozenset({'22382'}),frozenset({'85099B'}),0.0574767005146752,0.10307414104882459,0.013103352343858673,0.22797676669893516,2.211774596219494,1.0,0.007178990807987993,1.1617860969235916,0.5812846881267035,0.08886792452830188,0.13925635480748214,0.1775511363859048,22382,85099B,22382 → 85099B
frozenset({'22384'}),frozenset({'22383'}),0.055807483655584925,0.06320767839755181,0.024314925580748367,0.4356929212362911,6.893037875809192,1.0,0.020787464101669526,1.6600754391647623,0.9054573817084535,0.2567567567567568,0.3976177368763842,0.41018800991392024,22384,22383,22384 → 22383
frozenset({'22383'}),frozenset({'22384'}),0.06320767839755181,0.055807483655584925,0.024314925580748367,0.3846830985915493,6.893037875809192,1.0,0.020787464101669526,1.534481686076188,0.9126100459657055,0.2567567567567568,0.34831415123819914,0.41018800991392024,22383,22384,22383 → 22384
frozenset({'22386'}),frozenset({'22383'}),0.05911809709278064,0.06320767839755181,0.013214633467798024,0.22352941176470587,3.5364281275890637,1.0,0.009477915799282303,1.2064749596395166,0.7622941890503907,0.1211116777154513,0.17113903441577383,0.21629815658657828,22386,22383,22386 → 22383
frozenset({'22383'}),frozenset({'22386'}),0.06320767839755181,0.05911809709278064,0.013214633467798024,0.2090669014084507,3.5364281275890637,1.0,0.009477915799282303,1.189584687482027,0.7656219960705672,0.1211116777154513,0.15937048406643287,0.21629815658657828,22383,22386,22383 → 22386
frozenset({'22411'}),frozenset({'22383'}),0.05692029489497844,0.06320767839755181,0.012185283071359021,0.21407624633431085,3.386870895460741,1.0,0.008587483377343413,1.1919633644269958,0.7472774684831289,0.11288659793814435,0.1610480406998724,0.20342896823757797,22411,22383,22411 → 22383
